id,profesor_id,curso_id,fecha_asignacion
11321,PROF739,CUR3186,2023-02-19
11322,PROF189,CUR2407,2023-07-19
11323,PROF580,CUR7343,2022-12-09
11324,PROF731,CUR7144,2022-06-04
11325,PROF784,CUR9130,2021-10-15
11326,PROF868,CUR7909,2020-03-07
11327,PROF875,CUR6364,2023-11-06
11328,PROF648,CUR1969,2021-08-11
11329,PROF685,CUR1128,2022-09-07
11330,PROF978,CUR6563,2022-11-27
11331,PROF171,CUR7031,2021-10-26
11332,PROF322,CUR5135,2022-02-25
11333,PROF899,CUR7962,2022-12-20
11334,PROF780,CUR4484,2023-07-31
11335,PROF920,CUR2377,2021-07-20
11336,PROF560,CUR7343,2021-08-11
11337,PROF802,CUR3290,2022-09-10
11338,PROF154,CUR8604,2020-04-13
11339,PROF356,CUR7508,2023-01-24
11340,PROF365,CUR6527,2021-10-09
11341,PROF302,CUR2963,2021-08-28
11342,PROF846,CUR7106,2023-05-31
11343,PROF861,CUR6085,2023-07-30
11344,PROF713,CUR2055,2021-10-08
11345,PROF190,CUR1305,2023-07-06
11346,PROF492,CUR2425,2020-01-10
11347,PROF854,CUR6120,2022-08-07
11348,PROF193,CUR9196,2022-12-31
11349,PROF756,CUR5355,2022-12-02
11350,PROF491,CUR5021,2023-02-02
11351,PROF840,CUR5541,2021-04-14
11352,PROF373,CUR9388,2022-03-09
11353,PROF713,CUR9009,2023-01-30
11354,PROF355,CUR3472,2022-08-21
11355,PROF474,CUR9318,2020-11-05
11356,PROF403,CUR2489,2020-01-15
11357,PROF401,CUR8211,2021-03-30
11358,PROF563,CUR7392,2022-10-17
11359,PROF656,CUR9918,2020-09-04
11360,PROF182,CUR8711,2023-12-05
11361,PROF624,CUR9731,2022-05-18
11362,PROF954,CUR1468,2023-02-14
11363,PROF235,CUR5301,2022-05-15
11364,PROF306,CUR2693,2023-03-10
11365,PROF362,CUR1223,2022-03-19
11366,PROF840,CUR4406,2021-04-06
11367,PROF465,CUR6731,2020-03-27
11368,PROF182,CUR3602,2021-08-23
11369,PROF392,CUR1398,2022-04-04
11370,PROF198,CUR2647,2020-11-16
11371,PROF630,CUR8225,2021-05-11
11372,PROF368,CUR9997,2021-06-30
11373,PROF437,CUR4305,2022-01-04
11374,PROF448,CUR4305,2022-01-17
11375,PROF562,CUR1032,2020-01-06
11376,PROF806,CUR6670,2021-01-04
11377,PROF702,CUR7270,2021-04-01
11378,PROF368,CUR7279,2021-03-12
11379,PROF905,CUR1737,2021-11-16
11380,PROF786,CUR5834,2020-09-11
11381,PROF253,CUR4804,2022-09-25
11382,PROF551,CUR9685,2021-05-24
11383,PROF626,CUR7167,2022-03-20
11384,PROF785,CUR6696,2020-09-29
11385,PROF980,CUR8038,2020-02-09
11386,PROF961,CUR3213,2021-12-25
11387,PROF812,CUR6170,2020-05-11
11388,PROF379,CUR3280,2020-12-12
11389,PROF929,CUR1294,2021-01-29
11390,PROF111,CUR6989,2023-03-07
11391,PROF590,CUR5402,2020-03-30
11392,PROF411,CUR9418,2023-09-22
11393,PROF247,CUR1114,2023-04-13
11394,PROF681,CUR6067,2021-10-13
11395,PROF100,CUR7516,2023-04-06
11396,PROF568,CUR8022,2022-10-16
11397,PROF899,CUR4857,2021-03-17
11398,PROF230,CUR5245,2021-02-11
11399,PROF212,CUR9516,2020-10-05
11400,PROF553,CUR8447,2023-03-18
11401,PROF512,CUR9677,2023-09-01
11402,PROF223,CUR6282,2022-08-27
11403,PROF985,CUR6816,2023-10-04
11404,PROF390,CUR1343,2022-06-24
11405,PROF484,CUR4802,2021-12-16
11406,PROF845,CUR2707,2023-04-02
11407,PROF298,CUR5976,2022-07-03
11408,PROF189,CUR4276,2023-06-02
11409,PROF514,CUR9489,2023-08-13
11410,PROF365,CUR3098,2021-06-19
11411,PROF934,CUR9648,2023-07-02
11412,PROF881,CUR6666,2022-11-22
11413,PROF635,CUR8818,2023-01-16
11414,PROF872,CUR1237,2023-10-31
11415,PROF234,CUR5165,2023-09-01
11416,PROF967,CUR2420,2021-10-02
11417,PROF524,CUR9483,2023-11-27
11418,PROF369,CUR3401,2022-03-23
11419,PROF313,CUR8743,2020-01-20
11420,PROF771,CUR2010,2020-03-30
11421,PROF415,CUR7376,2022-09-09
11422,PROF127,CUR3963,2023-12-01
11423,PROF294,CUR5871,2023-08-25
11424,PROF503,CUR4652,2023-09-06
11425,PROF533,CUR1884,2022-05-13
11426,PROF703,CUR7842,2021-07-28
11427,PROF193,CUR1598,2022-08-03
11428,PROF794,CUR9377,2023-02-17
11429,PROF318,CUR7624,2022-09-27
11430,PROF239,CUR3944,2021-04-10
11431,PROF680,CUR8881,2020-07-09
11432,PROF347,CUR6047,2023-04-23
11433,PROF632,CUR7735,2020-10-20
11434,PROF976,CUR4841,2021-10-05
11435,PROF862,CUR1197,2020-11-21
11436,PROF371,CUR6693,2021-08-01
11437,PROF896,CUR9949,2021-03-20
11438,PROF571,CUR7163,2023-06-20
11439,PROF354,CUR6950,2020-02-13
11440,PROF601,CUR3065,2023-06-01
11441,PROF900,CUR6954,2023-07-05
11442,PROF130,CUR6839,2022-07-23
11443,PROF354,CUR3375,2022-08-11
11444,PROF565,CUR1128,2022-07-20
11445,PROF480,CUR1331,2021-08-16
11446,PROF786,CUR2968,2021-08-09
11447,PROF304,CUR6900,2020-01-29
11448,PROF414,CUR2737,2022-12-05
11449,PROF358,CUR3844,2023-06-11
11450,PROF558,CUR4045,2022-06-12
11451,PROF824,CUR8139,2023-09-04
11452,PROF336,CUR3296,2020-04-02
11453,PROF250,CUR2789,2023-02-13
11454,PROF355,CUR8428,2020-11-11
11455,PROF356,CUR9810,2022-06-07
11456,PROF385,CUR2246,2020-02-26
11457,PROF114,CUR1588,2022-07-20
11458,PROF329,CUR5809,2022-02-21
11459,PROF983,CUR4919,2022-12-29
11460,PROF851,CUR1830,2021-06-10
11461,PROF247,CUR7246,2022-11-02
11462,PROF475,CUR8522,2023-11-21
11463,PROF817,CUR1621,2023-03-18
11464,PROF641,CUR9362,2021-01-23
11465,PROF688,CUR6505,2020-08-18
11466,PROF925,CUR8433,2021-07-15
11467,PROF592,CUR9197,2020-10-09
11468,PROF127,CUR9692,2021-12-11
11469,PROF859,CUR4582,2022-04-08
11470,PROF706,CUR4885,2021-11-04
11471,PROF522,CUR1229,2021-11-20
11472,PROF662,CUR4518,2023-10-08
11473,PROF211,CUR9057,2020-12-07
11474,PROF736,CUR2149,2023-08-16
11475,PROF194,CUR7809,2023-06-24
11476,PROF441,CUR2987,2022-08-07
11477,PROF389,CUR1901,2021-02-04
11478,PROF422,CUR2625,2022-05-19
11479,PROF893,CUR1228,2023-10-30
11480,PROF690,CUR2988,2022-11-21
11481,PROF402,CUR6658,2020-12-22
11482,PROF954,CUR9472,2023-06-21
11483,PROF430,CUR3558,2022-07-05
11484,PROF176,CUR3643,2023-11-11
11485,PROF928,CUR9111,2023-07-29
11486,PROF464,CUR7174,2022-07-04
11487,PROF831,CUR4513,2021-12-11
11488,PROF829,CUR8885,2023-08-08
11489,PROF934,CUR4912,2022-03-06
11490,PROF611,CUR3283,2022-01-10
11491,PROF100,CUR5388,2022-03-04
11492,PROF810,CUR2453,2023-05-24
11493,PROF493,CUR9394,2022-05-31
11494,PROF619,CUR4244,2023-04-12
11495,PROF550,CUR2113,2022-03-28
11496,PROF553,CUR3451,2021-11-16
11497,PROF408,CUR6500,2021-02-08
11498,PROF154,CUR1242,2020-08-10
11499,PROF128,CUR1327,2023-08-19
11500,PROF392,CUR1530,2023-11-23
11501,PROF763,CUR9772,2020-04-13
11502,PROF634,CUR1035,2021-10-05
11503,PROF278,CUR6791,2023-09-25
11504,PROF700,CUR2013,2022-03-09
11505,PROF847,CUR8065,2021-05-23
11506,PROF221,CUR8281,2023-02-26
11507,PROF152,CUR7499,2021-01-17
11508,PROF816,CUR6867,2021-09-03
11509,PROF929,CUR4954,2021-03-01
11510,PROF351,CUR7911,2023-12-16
11511,PROF620,CUR3223,2022-12-16
11512,PROF145,CUR9697,2021-04-24
11513,PROF611,CUR3803,2023-07-21
11514,PROF611,CUR3278,2022-03-31
11515,PROF640,CUR3091,2021-04-30
11516,PROF960,CUR5253,2023-08-15
11517,PROF165,CUR1653,2020-04-10
11518,PROF383,CUR9745,2023-10-08
11519,PROF916,CUR8920,2020-11-26
11520,PROF879,CUR2519,2021-08-20
11521,PROF522,CUR8548,2022-04-26
11522,PROF312,CUR1183,2020-02-11
11523,PROF552,CUR5268,2023-03-22
11524,PROF950,CUR4472,2020-01-27
11525,PROF486,CUR1678,2021-05-27
11526,PROF778,CUR6608,2022-04-26
11527,PROF398,CUR1542,2023-09-19
11528,PROF214,CUR9737,2020-12-10
11529,PROF415,CUR8778,2021-04-10
11530,PROF489,CUR1496,2020-02-26
11531,PROF528,CUR4292,2023-10-15
11532,PROF997,CUR3752,2020-06-28
11533,PROF397,CUR4541,2023-08-27
11534,PROF126,CUR3966,2021-07-25
11535,PROF414,CUR4553,2020-12-26
11536,PROF957,CUR7482,2022-09-05
11537,PROF808,CUR9252,2023-04-25
11538,PROF405,CUR2679,2021-12-30
11539,PROF440,CUR5900,2022-04-01
11540,PROF565,CUR6122,2023-04-23
11541,PROF434,CUR6033,2023-07-20
11542,PROF817,CUR8160,2021-03-27
11543,PROF480,CUR2698,2022-01-06
11544,PROF759,CUR8415,2023-08-02
11545,PROF808,CUR2793,2021-04-18
11546,PROF135,CUR3939,2023-12-20
11547,PROF240,CUR2240,2021-02-02
11548,PROF882,CUR8841,2022-04-09
11549,PROF340,CUR8035,2021-01-23
11550,PROF771,CUR4654,2020-02-04
11551,PROF526,CUR8173,2021-09-29
11552,PROF937,CUR2650,2020-06-27
11553,PROF465,CUR5025,2023-01-15
11554,PROF107,CUR8261,2021-09-04
11555,PROF701,CUR2527,2020-07-08
11556,PROF642,CUR6020,2023-01-13
11557,PROF533,CUR4803,2020-03-18
11558,PROF417,CUR5694,2022-02-10
11559,PROF217,CUR9271,2022-01-01
11560,PROF523,CUR7030,2022-10-21
11561,PROF123,CUR9546,2020-07-19
11562,PROF288,CUR3133,2021-02-27
11563,PROF533,CUR9488,2023-03-17
11564,PROF557,CUR3601,2023-06-03
11565,PROF423,CUR5403,2021-02-25
11566,PROF348,CUR9839,2023-09-12
11567,PROF699,CUR1106,2020-10-11
11568,PROF286,CUR1093,2021-06-19
11569,PROF107,CUR6697,2022-10-08
11570,PROF980,CUR5857,2021-08-06
11571,PROF171,CUR5306,2020-10-04
11572,PROF164,CUR3518,2020-11-17
11573,PROF964,CUR8337,2023-07-07
11574,PROF620,CUR6583,2020-10-05
11575,PROF918,CUR9823,2023-07-26
11576,PROF452,CUR9872,2021-12-11
11577,PROF980,CUR8326,2021-08-15
11578,PROF733,CUR8396,2020-07-22
11579,PROF918,CUR9971,2021-07-18
11580,PROF185,CUR2448,2021-03-04
11581,PROF987,CUR7885,2020-08-25
11582,PROF904,CUR2308,2022-03-20
11583,PROF516,CUR8435,2020-01-17
11584,PROF595,CUR9910,2020-09-07
11585,PROF894,CUR2347,2020-10-16
11586,PROF127,CUR8156,2022-01-08
11587,PROF407,CUR6509,2020-09-05
11588,PROF461,CUR4919,2020-12-16
11589,PROF490,CUR9915,2021-04-16
11590,PROF776,CUR5537,2022-09-22
11591,PROF930,CUR7374,2020-08-26
11592,PROF849,CUR2788,2020-07-04
11593,PROF466,CUR7782,2023-01-17
11594,PROF612,CUR9227,2021-10-20
11595,PROF614,CUR6233,2023-05-23
11596,PROF835,CUR8433,2022-09-14
11597,PROF186,CUR2704,2020-11-08
11598,PROF720,CUR3799,2023-01-29
11599,PROF281,CUR9887,2022-02-17
11600,PROF912,CUR6785,2023-02-18
11601,PROF561,CUR7346,2020-07-29
11602,PROF950,CUR4247,2022-06-13
11603,PROF370,CUR4588,2023-10-24
11604,PROF465,CUR8564,2021-12-13
11605,PROF216,CUR1220,2022-07-12
11606,PROF303,CUR6184,2020-09-20
11607,PROF463,CUR3506,2022-11-24
11608,PROF517,CUR6237,2023-07-08
11609,PROF846,CUR9351,2021-07-17
11610,PROF287,CUR6413,2023-05-19
11611,PROF249,CUR8399,2020-01-03
11612,PROF811,CUR6237,2020-11-19
11613,PROF329,CUR9787,2022-07-13
11614,PROF260,CUR9332,2021-01-07
11615,PROF289,CUR7374,2020-08-31
11616,PROF780,CUR9206,2020-05-04
11617,PROF115,CUR4067,2021-07-18
11618,PROF721,CUR2074,2023-03-10
11619,PROF127,CUR7370,2023-07-19
11620,PROF448,CUR6105,2020-01-04
11621,PROF861,CUR2002,2022-10-06
11622,PROF975,CUR5053,2020-11-28
11623,PROF948,CUR2401,2022-04-23
11624,PROF638,CUR9838,2023-10-18
11625,PROF504,CUR3691,2023-05-18
11626,PROF366,CUR8204,2022-09-09
11627,PROF964,CUR4204,2020-05-12
11628,PROF962,CUR3204,2021-09-08
11629,PROF371,CUR9473,2021-11-29
11630,PROF872,CUR4599,2021-08-31
11631,PROF209,CUR3939,2020-07-18
11632,PROF136,CUR4519,2021-05-09
11633,PROF554,CUR1549,2022-03-18
11634,PROF677,CUR3383,2020-07-19
11635,PROF576,CUR1796,2021-03-23
11636,PROF787,CUR3105,2021-12-25
11637,PROF904,CUR3185,2020-08-24
11638,PROF823,CUR1283,2020-01-08
11639,PROF477,CUR2144,2020-09-04
11640,PROF193,CUR2113,2021-08-21
11641,PROF892,CUR7986,2022-05-07
11642,PROF113,CUR4839,2023-07-21
11643,PROF469,CUR9871,2023-06-15
11644,PROF495,CUR7089,2023-03-27
11645,PROF131,CUR7805,2020-06-05
11646,PROF417,CUR4360,2022-05-26
11647,PROF226,CUR2559,2023-09-25
11648,PROF977,CUR5888,2021-12-01
11649,PROF411,CUR9222,2022-01-12
11650,PROF842,CUR5425,2020-09-21
11651,PROF933,CUR6697,2022-09-14
11652,PROF793,CUR1393,2023-07-08
11653,PROF230,CUR2515,2023-04-23
11654,PROF323,CUR7887,2023-10-27
11655,PROF446,CUR9191,2022-06-05
11656,PROF126,CUR8194,2020-10-24
11657,PROF638,CUR9231,2020-11-06
11658,PROF813,CUR5928,2022-12-29
11659,PROF375,CUR9913,2023-03-29
11660,PROF195,CUR9221,2020-11-18
11661,PROF201,CUR5155,2020-02-08
11662,PROF834,CUR3396,2020-03-05
11663,PROF754,CUR2172,2020-08-21
11664,PROF298,CUR1876,2020-01-03
11665,PROF316,CUR9687,2023-01-17
11666,PROF869,CUR6829,2020-01-20
11667,PROF827,CUR2026,2022-09-13
11668,PROF315,CUR7789,2022-09-17
11669,PROF147,CUR1537,2023-01-09
11670,PROF613,CUR9186,2022-09-15
11671,PROF155,CUR8768,2020-01-02
11672,PROF703,CUR9776,2022-10-04
11673,PROF377,CUR2986,2023-08-27
11674,PROF737,CUR5625,2021-11-07
11675,PROF288,CUR9937,2021-07-17
11676,PROF338,CUR1335,2023-08-19
11677,PROF867,CUR8958,2023-03-14
11678,PROF135,CUR1275,2023-10-20
11679,PROF182,CUR7324,2020-10-02
11680,PROF456,CUR1792,2023-04-10
11681,PROF122,CUR2141,2020-07-23
11682,PROF849,CUR5692,2023-03-17
11683,PROF531,CUR2490,2022-12-01
11684,PROF440,CUR4899,2021-04-25
11685,PROF796,CUR9870,2022-12-26
11686,PROF507,CUR1606,2020-02-14
11687,PROF187,CUR3608,2022-07-30
11688,PROF112,CUR6851,2022-12-04
11689,PROF507,CUR4858,2023-05-08
11690,PROF602,CUR8810,2020-06-02
11691,PROF687,CUR9369,2021-01-05
11692,PROF843,CUR9418,2020-12-08
11693,PROF330,CUR7533,2022-07-01
11694,PROF908,CUR3333,2020-05-25
11695,PROF951,CUR9945,2023-07-28
11696,PROF220,CUR1590,2022-12-24
11697,PROF235,CUR8945,2020-12-03
11698,PROF860,CUR5130,2022-01-03
11699,PROF447,CUR2684,2020-06-24
11700,PROF284,CUR7577,2021-08-20
11701,PROF673,CUR6718,2020-07-08
11702,PROF480,CUR4874,2022-12-30
11703,PROF824,CUR9057,2023-12-17
11704,PROF458,CUR2311,2022-08-02
11705,PROF302,CUR8623,2021-09-18
11706,PROF511,CUR1799,2021-12-12
11707,PROF897,CUR7005,2023-06-08
11708,PROF397,CUR2280,2022-10-27
11709,PROF696,CUR9144,2022-12-04
11710,PROF291,CUR7790,2020-06-17
11711,PROF464,CUR1405,2021-02-14
11712,PROF393,CUR3549,2023-04-29
11713,PROF636,CUR4991,2021-07-23
11714,PROF726,CUR5826,2022-04-21
11715,PROF372,CUR6317,2021-05-05
11716,PROF119,CUR7545,2020-06-14
11717,PROF943,CUR1045,2023-05-04
11718,PROF199,CUR7989,2023-10-12
11719,PROF954,CUR1317,2023-02-09
11720,PROF700,CUR2382,2020-03-17
11721,PROF267,CUR7267,2022-12-11
11722,PROF522,CUR2777,2020-02-03
11723,PROF559,CUR7668,2022-11-09
11724,PROF157,CUR2336,2021-07-23
11725,PROF315,CUR2860,2020-04-15
11726,PROF347,CUR4099,2021-09-24
11727,PROF859,CUR5735,2022-09-21
11728,PROF573,CUR4900,2021-06-03
11729,PROF707,CUR8907,2020-12-08
11730,PROF447,CUR7223,2023-04-24
11731,PROF615,CUR8738,2021-02-09
11732,PROF945,CUR2605,2021-05-18
11733,PROF373,CUR4527,2023-08-22
11734,PROF529,CUR2602,2023-12-07
11735,PROF392,CUR6945,2020-02-29
11736,PROF196,CUR5171,2022-12-12
11737,PROF410,CUR4976,2023-06-19
11738,PROF988,CUR4412,2022-03-28
11739,PROF433,CUR1980,2022-12-31
11740,PROF264,CUR3303,2020-08-15
11741,PROF644,CUR3089,2021-09-14
11742,PROF136,CUR6737,2023-09-08
11743,PROF981,CUR2996,2023-04-05
11744,PROF262,CUR4464,2020-02-20
11745,PROF160,CUR7696,2021-05-01
11746,PROF362,CUR5518,2021-12-01
11747,PROF511,CUR4228,2021-11-12
11748,PROF814,CUR7596,2023-02-22
11749,PROF714,CUR4539,2021-09-04
11750,PROF752,CUR1261,2021-11-19
11751,PROF322,CUR4887,2022-07-23
11752,PROF341,CUR2032,2021-05-09
11753,PROF152,CUR8791,2021-04-04
11754,PROF505,CUR4786,2021-03-09
11755,PROF858,CUR6215,2022-09-01
11756,PROF712,CUR6001,2023-11-12
11757,PROF908,CUR5305,2022-01-01
11758,PROF307,CUR1601,2023-02-07
11759,PROF176,CUR4562,2023-10-14
11760,PROF375,CUR3897,2022-03-22
11761,PROF296,CUR1089,2023-09-04
11762,PROF361,CUR7733,2022-10-05
11763,PROF287,CUR2560,2023-10-17
11764,PROF110,CUR5935,2023-02-23
11765,PROF418,CUR8411,2022-10-25
11766,PROF693,CUR3739,2022-04-03
11767,PROF260,CUR3882,2022-12-14
11768,PROF356,CUR1520,2021-11-13
11769,PROF330,CUR8780,2020-08-13
11770,PROF642,CUR8765,2022-03-01
11771,PROF570,CUR7596,2021-02-14
11772,PROF679,CUR4339,2023-11-06
11773,PROF719,CUR8196,2022-01-15
11774,PROF672,CUR3366,2021-12-05
11775,PROF760,CUR3724,2023-03-30
11776,PROF573,CUR4393,2020-01-17
11777,PROF595,CUR6871,2023-07-16
11778,PROF466,CUR3042,2023-10-09
11779,PROF943,CUR1978,2022-02-18
11780,PROF457,CUR5312,2022-05-10
11781,PROF564,CUR4612,2021-03-01
11782,PROF355,CUR5456,2022-08-30
11783,PROF517,CUR7272,2022-02-02
11784,PROF183,CUR4991,2021-02-15
11785,PROF645,CUR8235,2021-09-03
11786,PROF492,CUR7582,2023-12-18
11787,PROF148,CUR2710,2020-02-10
11788,PROF533,CUR4939,2023-06-12
11789,PROF120,CUR9304,2020-03-08
11790,PROF410,CUR2360,2022-09-07
11791,PROF809,CUR7846,2023-08-20
11792,PROF914,CUR6779,2021-09-12
11793,PROF904,CUR1916,2022-05-15
11794,PROF590,CUR8977,2022-04-29
11795,PROF468,CUR3430,2023-08-09
11796,PROF311,CUR8799,2023-03-09
11797,PROF491,CUR9136,2022-12-21
11798,PROF832,CUR8486,2020-09-02
11799,PROF960,CUR9755,2023-03-07
11800,PROF227,CUR5675,2021-05-27
11801,PROF261,CUR9678,2020-11-05
11802,PROF378,CUR7704,2020-12-13
11803,PROF854,CUR4474,2020-11-30
11804,PROF137,CUR6797,2022-07-21
11805,PROF408,CUR5370,2021-03-11
11806,PROF810,CUR9308,2022-09-13
11807,PROF447,CUR6966,2022-10-26
11808,PROF505,CUR2776,2022-12-16
11809,PROF298,CUR6004,2023-12-06
11810,PROF389,CUR5225,2020-04-06
11811,PROF424,CUR2661,2023-08-22
11812,PROF691,CUR3184,2023-05-01
11813,PROF919,CUR3642,2021-06-06
11814,PROF963,CUR3132,2021-01-16
11815,PROF271,CUR5760,2022-02-20
11816,PROF268,CUR8689,2021-10-31
11817,PROF733,CUR8907,2021-04-14
11818,PROF255,CUR2790,2023-10-05
11819,PROF371,CUR7056,2020-12-21
11820,PROF857,CUR6334,2023-01-28
11821,PROF286,CUR7019,2021-12-27
11822,PROF915,CUR3666,2020-12-15
11823,PROF524,CUR8374,2021-06-09
11824,PROF194,CUR7165,2022-07-04
11825,PROF582,CUR2687,2020-10-18
11826,PROF533,CUR6101,2021-03-25
11827,PROF689,CUR8913,2023-02-13
11828,PROF211,CUR5649,2023-09-03
11829,PROF878,CUR7590,2020-06-07
11830,PROF266,CUR3038,2023-12-09
11831,PROF538,CUR2977,2020-11-19
11832,PROF248,CUR6981,2021-01-24
11833,PROF149,CUR7916,2022-03-05
11834,PROF608,CUR5687,2023-12-01
11835,PROF393,CUR3727,2021-08-07
11836,PROF340,CUR8883,2022-06-22
11837,PROF642,CUR3069,2023-11-17
11838,PROF564,CUR5822,2020-03-27
11839,PROF395,CUR6717,2021-03-08
11840,PROF839,CUR8597,2020-08-22
11841,PROF978,CUR4733,2020-01-28
11842,PROF698,CUR9308,2021-06-15
11843,PROF781,CUR7525,2020-02-28
11844,PROF598,CUR4487,2021-07-30
11845,PROF168,CUR4068,2021-06-25
11846,PROF447,CUR9275,2021-12-25
11847,PROF410,CUR2884,2020-06-28
11848,PROF333,CUR1944,2023-05-18
11849,PROF582,CUR1192,2022-01-02
11850,PROF179,CUR5081,2021-04-15
11851,PROF214,CUR7110,2021-04-12
11852,PROF884,CUR4095,2023-07-19
11853,PROF962,CUR5901,2021-08-14
11854,PROF676,CUR7024,2021-08-20
11855,PROF444,CUR7216,2020-10-30
11856,PROF158,CUR6168,2023-01-22
11857,PROF285,CUR2326,2022-07-23
11858,PROF108,CUR1322,2021-02-18
11859,PROF532,CUR9968,2022-10-14
11860,PROF902,CUR4779,2022-09-17
11861,PROF117,CUR4991,2020-03-28
11862,PROF948,CUR4648,2021-02-10
11863,PROF385,CUR6071,2023-02-10
11864,PROF315,CUR4613,2020-08-24
11865,PROF571,CUR5707,2023-04-05
11866,PROF821,CUR3399,2022-12-09
11867,PROF167,CUR1310,2023-09-30
11868,PROF225,CUR8553,2021-06-17
11869,PROF230,CUR2738,2021-11-20
11870,PROF221,CUR9770,2020-03-09
11871,PROF721,CUR7281,2020-05-22
11872,PROF782,CUR7905,2022-10-24
11873,PROF948,CUR2628,2021-03-23
11874,PROF426,CUR1377,2021-10-06
11875,PROF818,CUR9673,2023-05-03
11876,PROF225,CUR6952,2022-10-08
11877,PROF494,CUR4719,2022-12-21
11878,PROF454,CUR7149,2023-08-31
11879,PROF443,CUR2697,2022-09-23
11880,PROF442,CUR8218,2020-03-07
11881,PROF271,CUR8440,2021-09-28
11882,PROF870,CUR3096,2023-01-21
11883,PROF317,CUR7609,2022-12-18
11884,PROF522,CUR7084,2021-12-16
11885,PROF968,CUR1841,2021-01-22
11886,PROF119,CUR5877,2022-06-20
11887,PROF646,CUR9353,2022-06-25
11888,PROF786,CUR5651,2021-01-13
11889,PROF255,CUR3723,2023-04-23
11890,PROF502,CUR2297,2020-11-02
11891,PROF383,CUR9590,2020-07-26
11892,PROF649,CUR4951,2022-10-29
11893,PROF485,CUR1904,2021-09-16
11894,PROF781,CUR2643,2020-05-30
11895,PROF696,CUR7403,2021-07-28
11896,PROF807,CUR6835,2022-10-30
11897,PROF454,CUR9822,2021-05-25
11898,PROF429,CUR6942,2022-04-06
11899,PROF291,CUR5413,2020-11-08
11900,PROF753,CUR1911,2022-11-14
11901,PROF358,CUR1956,2020-12-18
11902,PROF334,CUR6630,2023-10-27
11903,PROF421,CUR5435,2022-07-09
11904,PROF501,CUR4682,2022-10-02
11905,PROF214,CUR5502,2020-05-01
11906,PROF202,CUR8397,2023-09-06
11907,PROF464,CUR1450,2022-09-29
11908,PROF770,CUR9379,2021-08-06
11909,PROF295,CUR3076,2020-01-26
11910,PROF795,CUR7768,2021-01-08
11911,PROF717,CUR7220,2021-08-07
11912,PROF130,CUR7824,2022-01-13
11913,PROF779,CUR4373,2021-06-28
11914,PROF204,CUR1152,2020-08-21
11915,PROF926,CUR5970,2023-04-30
11916,PROF634,CUR7859,2022-01-13
11917,PROF466,CUR8881,2020-07-18
11918,PROF725,CUR1805,2020-10-29
11919,PROF694,CUR4182,2021-10-30
11920,PROF918,CUR3182,2022-11-06
11921,PROF633,CUR6602,2020-12-22
11922,PROF192,CUR2769,2023-11-17
11923,PROF732,CUR8705,2022-10-07
11924,PROF501,CUR8949,2020-10-26
11925,PROF926,CUR1200,2021-10-23
11926,PROF628,CUR9562,2022-09-13
11927,PROF494,CUR5096,2022-08-28
11928,PROF309,CUR9994,2020-12-15
11929,PROF748,CUR4134,2022-04-13
11930,PROF493,CUR9562,2022-04-01
11931,PROF897,CUR9045,2020-06-08
11932,PROF713,CUR8294,2021-01-16
11933,PROF397,CUR7781,2022-11-10
11934,PROF337,CUR6424,2021-09-13
11935,PROF910,CUR8523,2023-10-16
11936,PROF706,CUR2157,2021-07-10
11937,PROF673,CUR6223,2023-09-06
11938,PROF912,CUR2790,2022-08-29
11939,PROF154,CUR8492,2022-06-08
11940,PROF769,CUR9387,2023-09-08
11941,PROF282,CUR7213,2020-09-08
11942,PROF603,CUR9217,2022-05-26
11943,PROF842,CUR6875,2023-06-20
11944,PROF495,CUR7979,2022-07-11
11945,PROF691,CUR7328,2021-09-16
11946,PROF325,CUR5359,2022-12-25
11947,PROF603,CUR4208,2023-10-10
11948,PROF137,CUR4821,2021-02-27
11949,PROF949,CUR1991,2023-08-22
11950,PROF115,CUR6682,2021-12-04
11951,PROF178,CUR6614,2021-05-06
11952,PROF627,CUR7752,2021-06-16
11953,PROF546,CUR4359,2023-03-31
11954,PROF776,CUR2902,2020-11-27
11955,PROF273,CUR4081,2021-01-13
11956,PROF130,CUR8203,2023-03-07
11957,PROF121,CUR2346,2020-08-09
11958,PROF693,CUR8893,2020-12-07
11959,PROF375,CUR6522,2022-08-13
11960,PROF691,CUR8970,2022-02-12
11961,PROF152,CUR9708,2022-04-10
11962,PROF868,CUR6603,2021-05-18
11963,PROF279,CUR7467,2023-04-05
11964,PROF870,CUR8189,2023-11-23
11965,PROF758,CUR2130,2023-10-08
11966,PROF614,CUR3015,2020-10-24
11967,PROF598,CUR8108,2023-01-14
11968,PROF961,CUR2706,2020-06-11
11969,PROF228,CUR1892,2021-04-19
11970,PROF422,CUR9385,2023-04-01
11971,PROF694,CUR9803,2020-08-12
11972,PROF571,CUR8801,2022-04-05
11973,PROF307,CUR8488,2020-03-25
11974,PROF485,CUR6177,2022-03-21
11975,PROF835,CUR2141,2020-02-04
11976,PROF169,CUR9740,2023-12-14
11977,PROF910,CUR2115,2023-08-28
11978,PROF514,CUR8899,2021-08-28
11979,PROF142,CUR7901,2023-01-05
