codigo,nombre,horario,ciclo,created_at
CUR10175,Qumica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:43
CUR10176,Informtica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:43
CUR10177,Qumica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10178,Filosofa,Lun 18:00-20:00,2023-2,2025-05-12 02:33:43
CUR10179,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:33:43
CUR10180,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:43
CUR10181,Fsica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:43
CUR10182,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:43
CUR10183,Biologa,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:43
CUR10184,Matemticas,Vie 14:00-16:00,2024-2,2025-05-12 02:33:43
CUR10185,Filosofa,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:43
CUR10186,Filosofa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:43
CUR10187,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:33:43
CUR10188,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10189,Qumica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:43
CUR10190,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:43
CUR10191,Filosofa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10192,Filosofa,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:43
CUR10193,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:43
CUR10194,Informtica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10195,Filosofa,Lun 18:00-20:00,2023-2,2025-05-12 02:33:43
CUR10196,Informtica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10197,Informtica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10198,Historia,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10199,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:43
CUR10200,Fsica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:43
CUR10201,Biologa,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:43
CUR10202,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:43
CUR10203,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10204,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:43
CUR10205,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:43
CUR10206,Biologa,Vie 14:00-16:00,2024-2,2025-05-12 02:33:43
CUR10207,Matemticas,Vie 14:00-16:00,2024-2,2025-05-12 02:33:43
CUR10208,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:43
CUR10209,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:43
CUR10210,Qumica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:43
CUR10211,Fsica,Sab 08:00-11:00,2024-2,2025-05-12 02:33:43
CUR10212,Qumica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:43
CUR10213,Qumica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10214,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:43
CUR10215,Qumica,Lun 18:00-20:00,2022-2,2025-05-12 02:33:43
CUR10216,Biologa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:43
CUR10217,Biologa,Vie 14:00-16:00,2022-2,2025-05-12 02:33:43
CUR10218,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:43
CUR10219,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10220,Biologa,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10221,Informtica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:43
CUR10222,Informtica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:43
CUR10223,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:43
CUR10224,Matemticas,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:43
CUR10225,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10226,Historia,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10227,Fsica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10228,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:43
CUR10229,Filosofa,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:43
CUR10230,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10231,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:43
CUR10232,Matemticas,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:43
CUR10233,Matemticas,Lun 18:00-20:00,2022-1,2025-05-12 02:33:43
CUR10234,Fsica,Lun 18:00-20:00,2024-1,2025-05-12 02:33:43
CUR10235,Informtica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:43
CUR10236,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:33:43
CUR10237,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:33:43
CUR10238,Matemticas,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:43
CUR10239,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:33:43
CUR10240,Literatura,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:43
CUR10241,Matemticas,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:43
CUR10242,Qumica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:43
CUR10243,Informtica,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:43
CUR10244,Literatura,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:43
CUR10245,Qumica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:43
CUR10246,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10247,Biologa,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10248,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:43
CUR10249,Matemticas,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10250,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:43
CUR10251,Literatura,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:43
CUR10252,Qumica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:43
CUR10253,Filosofa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10254,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:43
CUR10255,Historia,Sab 08:00-11:00,2023-2,2025-05-12 02:33:43
CUR10256,Informtica,Lun 18:00-20:00,2022-2,2025-05-12 02:33:43
CUR10257,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:43
CUR10258,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:43
CUR10259,Filosofa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:43
CUR10260,Filosofa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:43
CUR10261,Historia,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:43
CUR10262,Filosofa,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10263,Filosofa,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10264,Literatura,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10265,Fsica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:43
CUR10266,Matemticas,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:43
CUR10267,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:43
CUR10268,Qumica,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:43
CUR10269,Literatura,Vie 14:00-16:00,2024-1,2025-05-12 02:33:43
CUR10270,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:43
CUR10271,Literatura,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:43
CUR10272,Literatura,Vie 14:00-16:00,2023-2,2025-05-12 02:33:43
CUR10273,Informtica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:43
CUR10274,Historia,Lun 18:00-20:00,2024-1,2025-05-12 02:33:43
CUR10275,Qumica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:43
CUR10276,Fsica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:43
CUR10277,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:43
CUR10278,Biologa,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:43
CUR10279,Biologa,Sab 08:00-11:00,2024-1,2025-05-12 02:33:43
CUR10280,Historia,Vie 14:00-16:00,2022-1,2025-05-12 02:33:43
CUR10281,Filosofa,Vie 14:00-16:00,2022-2,2025-05-12 02:33:43
CUR10282,Biologa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:43
CUR10283,Qumica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:43
CUR10284,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:43
CUR10285,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:43
CUR10286,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:33:43
CUR10287,Fsica,Lun 18:00-20:00,2022-1,2025-05-12 02:33:43
CUR10288,Biologa,Lun 18:00-20:00,2024-2,2025-05-12 02:33:43
CUR10289,Qumica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:43
CUR10290,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10291,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10292,Literatura,Sab 08:00-11:00,2023-1,2025-05-12 02:33:44
CUR10293,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10294,Matemticas,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10295,Literatura,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10296,Filosofa,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:44
CUR10297,Biologa,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10298,Informtica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10299,Historia,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10300,Fsica,Sab 08:00-11:00,2024-1,2025-05-12 02:33:44
CUR10301,Matemticas,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10302,Literatura,Lun 18:00-20:00,2022-1,2025-05-12 02:33:44
CUR10303,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10304,Historia,Lun 18:00-20:00,2022-1,2025-05-12 02:33:44
CUR10305,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10306,Filosofa,Sab 08:00-11:00,2024-2,2025-05-12 02:33:44
CUR10307,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10308,Historia,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:44
CUR10309,Literatura,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10310,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10311,Informtica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10312,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10313,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10314,Historia,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10315,Historia,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10316,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10317,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10318,Informtica,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10319,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10320,Historia,Sab 08:00-11:00,2024-1,2025-05-12 02:33:44
CUR10321,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10322,Matemticas,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10323,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10324,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10325,Matemticas,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10326,Filosofa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10327,Matemticas,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10328,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10329,Fsica,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:44
CUR10330,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10331,Historia,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10332,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10333,Matemticas,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10334,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10335,Qumica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:44
CUR10336,Biologa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10337,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10338,Matemticas,Sab 08:00-11:00,2024-1,2025-05-12 02:33:44
CUR10339,Qumica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10340,Filosofa,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:44
CUR10341,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10342,Informtica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10343,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:44
CUR10344,Informtica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10345,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10346,Literatura,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10347,Informtica,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10348,Literatura,Lun 18:00-20:00,2023-1,2025-05-12 02:33:44
CUR10349,Matemticas,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10350,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10351,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10352,Biologa,Lun 18:00-20:00,2022-1,2025-05-12 02:33:44
CUR10353,Historia,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10354,Literatura,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10355,Filosofa,Lun 18:00-20:00,2024-2,2025-05-12 02:33:44
CUR10356,Literatura,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10357,Biologa,Sab 08:00-11:00,2024-1,2025-05-12 02:33:44
CUR10358,Literatura,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10359,Filosofa,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10360,Literatura,Sab 08:00-11:00,2024-2,2025-05-12 02:33:44
CUR10361,Qumica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:44
CUR10362,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10363,Informtica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10364,Informtica,Vie 14:00-16:00,2024-2,2025-05-12 02:33:44
CUR10365,Biologa,Vie 14:00-16:00,2024-2,2025-05-12 02:33:44
CUR10366,Qumica,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10367,Informtica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10368,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10369,Filosofa,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10370,Filosofa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:44
CUR10371,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10372,Matemticas,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10373,Literatura,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:44
CUR10374,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10375,Historia,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10376,Informtica,Sab 08:00-11:00,2022-2,2025-05-12 02:33:44
CUR10377,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10378,Biologa,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10379,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10380,Qumica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10381,Matemticas,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10382,Literatura,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10383,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:44
CUR10384,Historia,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10385,Historia,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10386,Fsica,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:44
CUR10387,Matemticas,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10388,Biologa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10389,Qumica,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10390,Filosofa,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10391,Qumica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10392,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10393,Matemticas,Sab 08:00-11:00,2024-2,2025-05-12 02:33:44
CUR10394,Literatura,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10395,Literatura,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10396,Matemticas,Lun-Mie 08:00-10:00,2023-2,2025-05-12 02:33:44
CUR10397,Literatura,Lun 18:00-20:00,2024-2,2025-05-12 02:33:44
CUR10398,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10399,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10400,Historia,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10401,Historia,Lun 18:00-20:00,2022-2,2025-05-12 02:33:44
CUR10402,Biologa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10403,Biologa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10404,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10405,Filosofa,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10406,Biologa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10407,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10408,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10409,Biologa,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10410,Qumica,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10411,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10412,Informtica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10413,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10414,Filosofa,Lun 18:00-20:00,2022-1,2025-05-12 02:33:44
CUR10415,Biologa,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10416,Filosofa,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10417,Filosofa,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10418,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10419,Literatura,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10420,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10421,Biologa,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10422,Informtica,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10423,Qumica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10424,Fsica,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10425,Qumica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10426,Informtica,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10427,Historia,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10428,Fsica,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10429,Fsica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10430,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10431,Filosofa,Lun 18:00-20:00,2022-2,2025-05-12 02:33:44
CUR10432,Fsica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10433,Filosofa,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10434,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10435,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10436,Qumica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10437,Literatura,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10438,Literatura,Mar-Jue 16:00-18:00,2024-2,2025-05-12 02:33:44
CUR10439,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10440,Biologa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10441,Filosofa,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10442,Matemticas,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10443,Fsica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10444,Historia,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10445,Fsica,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10446,Informtica,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10447,Fsica,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:44
CUR10448,Matemticas,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10449,Fsica,Sab 08:00-11:00,2023-1,2025-05-12 02:33:44
CUR10450,Filosofa,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10451,Fsica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10452,Matemticas,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10453,Historia,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10454,Informtica,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10455,Informtica,Vie 14:00-16:00,2024-2,2025-05-12 02:33:44
CUR10456,Biologa,Sab 08:00-11:00,2023-1,2025-05-12 02:33:44
CUR10457,Literatura,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:44
CUR10458,Qumica,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:44
CUR10459,Literatura,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10460,Literatura,Lun-Mie 08:00-10:00,2023-1,2025-05-12 02:33:44
CUR10461,Filosofa,Lun-Mie 08:00-10:00,2022-2,2025-05-12 02:33:44
CUR10462,Literatura,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10463,Filosofa,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10464,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:44
CUR10465,Informtica,Sab 08:00-11:00,2023-2,2025-05-12 02:33:44
CUR10466,Historia,Lun 18:00-20:00,2023-1,2025-05-12 02:33:44
CUR10467,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10468,Matemticas,Lun-Mie 08:00-10:00,2024-2,2025-05-12 02:33:44
CUR10469,Informtica,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10470,Matemticas,Lun 18:00-20:00,2023-2,2025-05-12 02:33:44
CUR10471,Fsica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10472,Informtica,Lun-Mie 08:00-10:00,2022-1,2025-05-12 02:33:44
CUR10473,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10474,Qumica,Vie 14:00-16:00,2023-2,2025-05-12 02:33:44
CUR10475,Informtica,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10476,Informtica,Mar-Jue 10:00-12:00,2023-2,2025-05-12 02:33:44
CUR10477,Filosofa,Vie 14:00-16:00,2023-1,2025-05-12 02:33:44
CUR10478,Informtica,Mar-Jue 16:00-18:00,2024-1,2025-05-12 02:33:44
CUR10479,Informtica,Lun 18:00-20:00,2023-1,2025-05-12 02:33:44
CUR10480,Historia,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10481,Fsica,Mar-Jue 16:00-18:00,2022-1,2025-05-12 02:33:44
CUR10482,Filosofa,Vie 14:00-16:00,2022-1,2025-05-12 02:33:44
CUR10483,Matemticas,Vie 14:00-16:00,2022-2,2025-05-12 02:33:44
CUR10484,Fsica,Mar-Jue 16:00-18:00,2023-1,2025-05-12 02:33:44
CUR10485,Matemticas,Lun-Mie 08:00-10:00,2024-1,2025-05-12 02:33:44
CUR10486,Matemticas,Mar-Jue 16:00-18:00,2022-2,2025-05-12 02:33:44
CUR10487,Qumica,Vie 14:00-16:00,2024-1,2025-05-12 02:33:44
CUR10488,Literatura,Mar-Jue 16:00-18:00,2023-2,2025-05-12 02:33:44
CUR10489,Qumica,Lun 18:00-20:00,2024-1,2025-05-12 02:33:44
CUR10490,Filosofa,Mar-Jue 10:00-12:00,2024-2,2025-05-12 02:33:44
CUR10491,Filosofa,Sab 08:00-11:00,2022-1,2025-05-12 02:33:44
CUR10492,Qumica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10493,Biologa,Mar-Jue 10:00-12:00,2023-1,2025-05-12 02:33:44
CUR10494,Biologa,Mar-Jue 10:00-12:00,2022-2,2025-05-12 02:33:44
CUR10495,Informtica,Mar-Jue 10:00-12:00,2022-1,2025-05-12 02:33:44
CUR10496,Matemticas,Mar-Jue 10:00-12:00,2024-1,2025-05-12 02:33:44
